SKU,qty,price,regular_price
30000700191,1,,3370
30000700192,13,,8430
30000300047,54,,6990
30000300053,5,,11290
27002800129,1,,2000
27002800001,1,,900
27002800002,1,,1200
27002800003,1,,1500
27002800019,1,,3600
27002800018,1,,1500
27002800072,1,,8000
27002800005,1,,2000
27002800006,1,,2000
27002800007,1,,3200
27002800065,1,,1500
27002800077,1,,3000
27002800036,1,,1400
27002800037,1,,1580
28005400002,16,,1400
27002800008,1,,1550
27002800009,1,,3250
27002800032,1,,2270
27002800033,1,,2580
27002800034,1,,3770
27002800056,1,,800
27002800057,1,,3650
65002100002,146,,4980
65002100003,56,,5570
65002100005,56,,4060
65002100006,242,,5340
65002100007,8,,4950
65002100008,12,,2500
65002100009,53,,7340
65002100011,118,,2750
65002100012,117,,4040
65002100014,39,,7460
65002100015,97,,4620
65002100017,91,,6400
65002100018,32,,5730
65002100019,73,,6600
65002100020,7,,890
65002100023,9,,1900
65002100024,113,,8990
65002100025,19,,3200
65002100026,1,,7400
65002100027,64,,3490
65002100028,97,,3380
65002100029,206,,1380
65002100030,215,,1520
65002100031,173,,1650
65002100032,189,,1880
65002100033,53,,11490
65002100034,42,,16600
65002100035,74,,2510
65002100036,256,,390
65002100038,44,,7570
65002100040,49,,4470
65002100041,29,,7100
65002100044,131,,2010
65002100045,106,,1380
65002100046,116,,930
65002100047,148,,800
65002100048,133,,420
65002100049,154,,420
65002100050,172,,800
65002100051,172,,930
65002100052,167,,420
65002100053,178,,750
65002100055,171,,800
65002100056,121,,1310
1001300131,6,,2080
1001300135,1,,31590
1001300201,2,,15010
1001300209,2,,27600
1001300232,1,,34390
1001300235,2,,28890
1001300237,1,,43270
1001300294,1,,33100
1001300534,1,,16390
1001300543,1,,39100
10005000001,1,,409600
11001000046,1,,81200
11001000328,4,,12450
11001000342,1,,12250
11001001306,4,,6800
11001001844,1,,24600
11001001847,1,,24200
11001001849,1,,105300
11001001850,1,,42100
11001002005,1,,18300
11001002014,2,,6960
11001002069,1,,7850
11001002080,2,,10100
11001002238,3,,35100
11001200001,4,,14420
11001200005,1,,13150
11001200006,1,,13850
11001200151,1,,20900
11001200154,1,,26000
11001300045,1,,16690
11001300047,2,,20370
11001300048,1,,16730
11001300097,1,,11350
11001300098,1,,11100
11001300099,1,,13900
11001300100,1,,13300
11001300101,1,,9900
11001300126,223,,9950
11002800001,13,,5780
11002800002,10,,8030
11002800003,1,,7380
11002800005,73,,890
11002800006,20,,880
11002800007,52,,940
11002800042,1,,13610
11002800103,1,,27000
11002800142,2,,7000
11002800145,1,,7550
11002800157,1,,41350
11003100023,1,,39170
11004600188,1,,3760
11004600234,1,,13200
11004600239,1,,3300
28000100024,2,,35600
28001500002,918,,810
28001500048,1,,940
28001500193,1,,29150
60001500007,1,,181100
10000400049,1,,317300
10000400093,1,,105400
10000400162,1,,163750
10000400238,1,,287500
10000400272,1,,230600
10000400307,1,,99580
10000400336,1,,97100
10000400339,1,,142420
10000400397,1,,150700
10000400398,1,,206000
10000400439,1,,54900
10000400447,1,,347100
10000400466,1,,217650
10000400479,1,,365700
10000400481,1,,95200
10000400482,1,,218000
10000400490,1,,52250
10000400498,1,,327800
10000400505,1,,323700
10000400518,1,,366100
10000400532,1,,144400
10000400540,1,,189200
10000400542,1,,236750
10000400545,1,,488050
10000400553,1,,931700
10000400557,1,,398850
10000400618,1,,22750
10000400622,1,,61700
10000400623,1,,187200
28002900002,1,,7070
28002900003,4,,7660
28002900006,2,,4160
28002900018,1,,9000
28002900052,1,,10490
28002900062,8,,13890
28002900063,1,,18400
28002900066,1,,6450
28002900067,1,,6620
28002900069,1,,5650
28002900075,1,,34190
28002900078,1,,4500
28002900090,1,,4570
28002900109,1,,7920
28002900110,1,,14350
28002900111,1,,17430
28002900136,1,,8160
28002900145,5,,50700
28002900162,1,,20020
28002900164,4,,1690
28002900165,1,,1690
28002900166,1,,1760
28002900168,3,,2250
28002900169,2,,3260
28002900172,1,,3720
28002900175,1,,6780
28002900179,1,,16980
28002900187,1,,5250
28002900188,65,,680
28002900189,52,,1060
28002900196,1,,8810
28002900199,1,,136950
28002900270,2,,2900
28002900273,1,,100200
28002900287,1,,8210
28002900290,1,,67540
28002900299,1,,3500
28002900305,1,,56190
28002900306,1,,105650
28002900310,1,,4290
28002900311,4,,5390
28002900312,1,,5390
28002900315,1,,4170
28002900325,1,,55070
28002900328,3,,2050
28002900343,1,,33310
28002900371,1,,1810
28002900379,1,,4250
28002900383,1,,2030
28002900399,2,,4400
28002900406,1,,4170
28002900430,1,,10040
28002900431,1,,7900
28002900434,3,,6450
28002900438,1,,3050
28002900439,1,,7650
28002900453,1,,5050
28002900454,1,,3850
28002900455,1,,5050
28002900476,1,,30750
28002900477,1,,4300
28002900480,2,,34550
28002900483,1,,11950
28002900491,1,,99500
28002900508,1,,41950
28002900517,1,,20900
28002900518,1,,21100
28002900530,1,,45850
28002900537,1,,12500
28002900536,1,,17350
28002900550,1,,14550
28002900563,1,,48150
28002900567,48,,1150
28002900568,1,,123850
28002900574,1,,63900
28002900585,1,,1400
28002900593,1,,5600
28002900598,1,,7700
28002900602,1,,11700
28002900603,1,,3800
28002900610,1,,35090
28002900617,1,,2950
28002900618,1,,18400
28002900631,1,,14750
28002900632,1,,15150
28002900634,1,,16900
28002900635,1,,4600
28002900643,1,,7100
28002900661,1,,11600
28002900662,1,,15550
10000700011,1,,190900
10000700065,1,,114700
10000700077,1,,267300
10000700086,1,,201600
10000700087,1,,146700
10000700092,1,,67100
10000700098,1,,471700
10000700108,5,,108100
10000700120,1,,311250
10000700130,1,,90100
10000700131,1,,190600
10000700132,1,,212000
10000700133,1,,123010
10000700180,2,,313250
10000700182,1,,123100
10000700183,1,,337900
10000700184,1,,113000
10000700185,1,,123100
10000700187,1,,187450
10000700235,1,,157400
10000700238,1,,269600
10000700239,1,,233600
10000700245,1,,160150
28000300020,1,,23300
28000300029,2,,6400
28000300104,1,,9760
28000300105,1,,33700
28000300120,2,,14670
28000300126,1,,40780
28000300128,1,,4900
28000300131,1,,1690
28000300141,1,,2480
28000300142,1,,2730
28000300171,1,,2770
28000300200,1,,34510
28000300201,2,,51650
28000300216,1,,6360
28000300223,1,,4940
28000300225,5,,5520
28000300226,1,,4240
28000300234,1,,14480
28000300236,3,,7500
28000300241,1,,179650
28000300245,2,,17070
28000300248,1,,20550
28000300249,4,,16500
28000300251,6,,13640
28000300292,7,,2370
28000300299,1,,3590
28000300300,1,,24860
28000300303,3,,6600
28000300306,1,,6300
28000300315,1,,67200
28000300317,2,,12100
28000300325,1,,20750
28000300326,1,,24050
28000300334,1,,10600
28000300327,1,,6250
28000300328,1,,4300
28000300329,1,,5500
28000300338,1,,80500
28000300343,1,,3150
28000300345,1,,5500
28000300393,1,,2150
28000300397,1,,2050
28000300399,1,,5900
28000300406,1,,3100
28000300433,2,,10400
28000300449,1,,38500
28000300452,1,,49000
28000300457,1,,61760
28000300458,1,,6680
28000300463,1,,3450
28000300466,1,,5400
10000200195,1,,100100
28000200066,1,,3340
28000200068,1,,4210
27001301148,1,,7000
27001301161,1,,6800
27001301147,1,,10500
27001300875,1,,4500
27001300874,1,,3000
27001300864,1,,3300
27001300860,1,,9800
27001300838,1,,1200
27001300833,1,,3600
27001300825,1,,1900
27001300820,1,,2400
27001300710,1,,1700
27001300709,1,,1200
27001300708,1,,1200
27001300707,1,,1000
27001300692,1,,4000
27001300689,1,,2100
27001300687,1,,1700
27001300685,1,,1400
27001300682,1,,2400
27001300681,1,,1400
27001300680,1,,4300
27001300676,1,,2400
27001300652,1,,2100
27001300590,1,,2500
27001300651,1,,2400
27001300650,1,,1700
27001300649,1,,1400
27001300640,1,,11400
27001300639,1,,11000
27001300638,1,,9000
27001300637,1,,7000
23000800001,10,,4070
23000800002,1,,32450
23000800005,3,,59970
23000800006,3,,6500
23000800008,1,,59510
23000800013,2,,68570
23000800015,1,,75440
23000800018,2,,29350
23000800021,2,,53630
23000800029,2,,61030
23000800030,2,,61500
23000800031,1,,59820
23000800032,7,,30190
23000800033,1,,58490
23000800034,1,,53110
23000800035,4,,37700
23000800036,2,,36060
23000800038,2,,29100
23000800039,4,,26830
23000800040,4,,24050
23000800041,2,,31210
23000800042,3,,20860
23000800044,1,,47390
23000800046,1,,29610
23000800047,2,,31030
23000800049,3,,30570
23000800052,2,,12130
23000800054,1,,37640
23000800055,2,,17040
23000800056,1,,31130
23000800057,2,,29680
23000800058,1,,37040
23000800060,1,,29310
23000800061,1,,12880
23000800062,1,,15670
23000800064,1,,15630
23000800065,2,,26080
23000800066,3,,24720
23000800068,2,,34390
23000800069,1,,43310
23000800070,1,,27910
23000800071,1,,25980
23000800072,1,,31620
23000800073,1,,24080
23000800077,1,,120630
23000800078,1,,73620
23000800081,4,,34200
23000800084,2,,13420
23000800085,7,,31500
23000800086,2,,25290
23000800087,2,,5700
23000800088,2,,6810
23000800089,5,,7990
23000800090,3,,61010
23000800091,3,,40710
23000800093,2,,79390
23000800094,4,,40750
23000800097,1,,45900
23000800098,1,,38760
23000800099,1,,27760
23000800102,2,,63590
23000800104,1,,26630
23000800114,1,,17040
23000800127,4,,33840
23000800128,8,,5780
23000800135,6,,8650
23000800136,1,,8900
23000800137,4,,9200
23000800138,1,,32550
23000800139,4,,54200
23000800142,2,,39640
23000800143,1,,30770
23000800144,1,,23490
23000800145,5,,8840
23000800146,1,,61010
23000800147,1,,47390
23000800149,1,,49450
23000800150,2,,9340
23000800151,3,,44500
23000800152,1,,8300
23000800153,6,,8900
23000800155,1,,29120
23000800156,1,,16710
23000800157,1,,28650
23000800159,1,,8700
23000800161,1,,8840
23000800162,2,,26010
23000800163,1,,20710
23000800166,2,,8040
23000800167,12,,4080
23000800168,11,,5760
23000800169,9,,5720
23000800170,1,,40500
23000800171,1,,50050
23000800172,1,,50000
23000800174,2,,8700
23000800176,2,,8040
23000800177,1,,15800
23000800178,1,,25800
23000800180,2,,53520
23000800181,1,,49130
23000800182,1,,9100
23000800183,1,,77900
23000800184,1,,8360
23000800186,1,,44450
23000800188,1,,12020
23000800190,1,,10450
23000800194,1,,47100
23000800196,1,,29100
23000800204,1,,6470
23000800206,8,,9650
23000800207,1,,11180
23000800208,4,,9110
23000800209,1,,8960
23000800210,1,,9110
23000800211,1,,7530
23000800212,1,,81330
23000800216,1,,146720
23000800217,1,,9890
23000800218,9,,7000
23000800219,4,,19840
23000800220,3,,23840
23000800221,1,,8880
23000800222,17,,3060
23000800224,1,,9120
23000800225,1,,7620
23000800226,1,,8360
23000800227,1,,11520
23000800228,1,,7490
23000800229,1,,2300
23000800234,1,,45670
23000800237,4,,35000
23000800243,2,,54590
23000800245,2,,3080
23000800246,4,,3500
23000800247,2,,5680
23000800248,2,,7800
23000800249,5,,12570
23000800250,4,,18310
23000800251,2,,11970
23000800252,3,,20480
23000800253,4,,28180
23000800254,9,,4390
23000800255,4,,6610
23000800256,2,,9200
23000800257,2,,12890
23000800258,4,,14100
23000800259,6,,21450
23000800302,1,,21800
23000800303,2,,30500
23000800304,1,,36700
23000800260,3,,7140
23000800261,2,,8750
23000800262,3,,17410
23000800263,3,,6990
23000800264,1,,6670
23000800265,3,,1620
23000800266,2,,2040
23000800267,4,,2990
23000800268,4,,4320
23000800269,4,,6360
23000800270,1,,10720
23000800271,1,,8500
23000800272,2,,4780
23000800273,2,,10160
23000800274,1,,31350
23000800277,1,,104000
23000800278,1,,34200
23000800280,1,,101500
23000800281,1,,76600
23000800305,2,,32250
23000800328,2,,33200
23000800332,2,,33260
23000800337,1,,101700
23000800341,2,,20900
23000800343,1,,28650
23000800357,6,,4790
23000800358,1,,3820
23000800359,4,,2580
21001600001,1,,8760
21001600004,1,,10060
21001600005,1,,7590
21001600007,1,,1010
21001600008,1,,7590
21001600010,1,,3670
21001600012,1,,3750
21001600014,1,,1100
21001600016,1,,1100
21001600020,1,,2390
21001600026,1,,940
21001600030,1,,940
21001600032,1,,940
21001600039,1,,1010
21001600041,1,,5780
21001600043,1,,6780
21001600045,1,,2350
21001600047,1,,2350
21001600048,1,,3080
21001600053,1,,2350
21001600054,1,,2080
21001600059,1,,1530
21001600061,1,,1530
21001600067,1,,1580
21001600069,1,,1630
21001600071,1,,10000
21001600075,1,,800
21001600077,1,,780
21001600084,1,,650
21001600092,1,,1990
21001600094,1,,2860
21001600097,1,,1990
21001600099,1,,2500
21001600201,1,,650
5001100122,1,,179990
5001100123,1,,319990
5001300224,1,599990,649990
5001300237,1,,336900
5001600055,1,,259900
5000400365,1,,503000
9001700206,1,,109900
5000400165,2,,69990
5000800162,1,439900,599990
20000500001,219,,4590
5000400257,1,,1369990
5000400339,1,,1369990
5000400320,1,,1459990
5000400340,1,,1459990
5000800100,1,,644990
8000900009,1,,25990
8000900017,1,,56900
8000900061,1,,39990
8000900135,1,,36900
8001300031,1,,29990
22000100011,1,,18900
22000400016,1,,29990
22000400020,1,,88900
22000400028,1,,109990
22000400039,1,,76990
22000400042,1,,33990
22000400046,1,,16900
22000800021,1,,89990
22000800047,1,,24990
22000800290,1,,42990
22000800318,1,,42900
22000800359,1,,5900
22000800493,1,,55900
22000800494,1,,29900
22001300089,1,,82990
22001300354,1,,5990
7000600082,21,,26100
7000600083,1,,22500
7000600086,1,,22500
7000600087,22,,26100
7000600088,24,,26100
9000100035,21,,6740
9000100046,11,,12720
9000100059,28,,7800
9000100062,9,,6690
9000100082,10,,9380
9000100198,11,,2280
9000100201,51,,2180
9000100202,19,,2390
9000100205,16,,2530
9000100353,16,,3500
9000100374,11,,4300
9000100396,5,,11730
9000100406,55,,4750
9000100458,11,,4150
9000100463,1,,3200
9000100722,16,,1920
9000100653,9,,6480
9000100729,1,,14370
9000100843,1,,3600
9000100938,14,,2360
9000100939,24,,7390
9000100941,35,,3350
9000100950,14,,2190
9000101082,3,,13130
9000101117,5,,3800
9000101173,1,,5270
9000101227,15,,10990
9000101476,3,,4450
9000101477,8,,2600
9000101671,4,,15630
9000101788,7,,5000
9000101790,2,,26000
9000101792,1,,44800
9000101793,1,,23400
9000101794,1,,34600
9000101795,1,,38750
9000101796,1,,44300
9000101797,1,,61850
9000101799,4,,15700
9000101800,5,,18100
9000101801,1,,50900
9000101833,1,,4450
9000300033,1,,101950
9000300060,2,,26850
9000400005,5,,22760
9000400016,1,,30070
9000400018,1,,20700
9000500033,1,,51450
9000500041,1,,100350
9000500086,2,,50900
9000500096,1,,286900
9000600008,1,,42300
9000600036,2,,32200
9001400023,1,,11480
9001400033,3,,14680
9001400174,11,,5750
9001900027,1,,111000
9001900029,4,,125200
21001000120,3,,9530
21001000121,3,,16200
30000700011,13,,1020
30000700020,1,,6150
30000700059,31,,2790
30000700078,18,,2050
30000700081,14,,1720
30000700082,1,,1490
30000700154,1,,3420
30000700157,55,,2170
9000200102,92,,74600
9000200201,48,,86710
9000200202,8,,96970
9000200203,56,,93770
9000200204,93,,78680
9000900005,8,,40400
9000900020,1,,28320
9000900021,1,,33820
4000100102,1,,269900
4000100149,1,,239900
4000100181,1,,239900
47000700002,1,,169990
47000700005,1,,239990
47000700013,7,,116900
47000700015,1,,124990
47000700016,1,,279990
47000700024,1,,179990
47000700036,1,,179900
47000700041,1,,199990
3000600065,1,,3200
3000600234,1,,9900
3000600264,1,,16990
3001600033,4,,17500
3001700813,1,,3900
3001700817,1,,1700
3001700814,1,,6990
7000600004,32,,26500
7000600005,14,,26500
7000600017,19,,26500
7000600027,13,,26500
7000600100,1,,22500
7000600123,13,,26500
7000600084,22,,26100
7000301563,1,,11310
7000301565,1,,27730
7000301566,1,,12720
7000301569,1,,22130
7000301570,1,,29380
7000301735,1,,27780
7000301736,1,,13020
7000301737,1,,20180
7000301738,1,,19700
7000301739,1,,12450
7000301792,1,,47100
7000301794,10,,43900
7000301835,10,,58750
7000301862,10,,39150
7000301616,1,,8990
7000301617,1,,9000
7000301845,1,,8750
7000301853,1,,17500
7000301855,1,,17100
7000301857,1,,22850
7000301880,1,,19650
7000301882,1,,19650
7000300530,1,,10900
7000301341,1,,10900
7000301342,1,,10900
7000301371,1,,10900
7000301752,1,,16500
7000301753,1,,16500
7000301754,1,,16500
7000301755,1,,16500
7000301756,1,,16500
7000301757,1,,16500
7000301791,1,,16500
7000301810,1,,13700
7000301811,1,,13700
7000301818,1,,14800
7000301819,1,,14800
7000301820,1,,10900
7000301837,1,,14800
7000301930,17,,26600
7000301934,1,,20800
7000301936,18,,26400
7000600120,1,,51000
7000600128,1,,51800
7000600129,1,,51800
7000600131,1,,57600
26000300001,1111,,4860
26000200002,16,,20300
26000500007,422,,5290
26000500009,125,,3470
26000500002,474,,5220
26000500004,637,,5290
7000400001,1,,19990
7000400035,1,,17990
7000400043,1,,8900
7000400053,1,,5900
7000400098,1,,15900
7000400100,1,,14990
7000400115,1,,8900
7000400116,1,,14900
7000400151,1,,19990
7000400184,1,,19990
23000600007,10,,6090
23000600008,2,,33860
23000600016,3,,35380
23000600030,4,,52960
23000600031,4,,39580
23000600033,8,,6410
23000600036,2,,26480
23000600037,13,,6630
23000600038,10,,25460
23000600039,28,,20490
23000600041,3,,31080
23000600042,3,,31050
23000600045,5,,13970
23000600050,2,,28880
23000600056,3,,6740
23000600060,5,,4580
23000600061,1,,4700
23000600062,2,,2660
23000600074,2,,4960
23000600082,4,,3400
23000600083,4,,2310
23000600084,2,,3400
23000600085,4,,4050
23000600086,5,,4150
23000600087,4,,2310
23000600088,7,,4050
23000600089,7,,3400
23000600090,5,,4050
23000600091,5,,4150
23000600100,2,,22350
23000600107,6,,3820
23000600108,6,,52430
23000600110,3,,55950
23000600126,1,,6350
23000600128,4,,20950
23000600133,12,,17900
23000600135,10,,3040
23000600136,15,,10880
23000600139,3,,8100
23000600144,12,,19500
23000600145,6,,22800
23000600146,4,,6250
23000600148,10,,3850
23000600149,17,,4300
23000600150,6,,6150
23000600151,21,,9700
23000600152,12,,15600
23000600153,13,,16600
23000600154,2,,30450
23000600158,12,,14790
23000600163,18,,17080
23000600164,11,,12370
23000600171,5,,22530
23000600172,9,,7150
23000600173,12,,11900
23000600177,8,,28020
23000600180,1,,52550
23000600183,1,,45700
23000600185,2,,73550
23000600186,2,,63110
23000600188,1,,48880
23000600189,2,,12700
23000600194,1,,8790
23000600195,1,,16340
23000600196,2,,21990
23000600197,4,,65800
23000600203,1,,57400
23000600205,3,,18150
23000600207,1,,145330
23000600218,1,,22900
23000600254,8,,37730
23000600269,1,,127050
23000600298,1,,34500
23000600313,8,,8450
23000600314,1,,46050
23000600317,7,,22510
23000600328,1,,77770
23000600366,1,,6130
23000600367,4,,38780
23000600368,4,,37950
23000600373,1,,32850
23000600377,1,,4160
23000600378,1,,7510
23000600379,1,,12080
23000600380,1,,8560
23000600386,5,,28270
23000600404,5,,35880
23000600422,1,,23450
23000600423,1,,152800
23000600427,1,,44800
23000600431,3,,26500
23000600437,4,,19900
23000600438,2,,25550
23000600440,2,,54400
23000600441,2,,53000
23000600454,2,,3800
23000600462,1,,26400
23000600469,2,,36950
23000600470,1,,1600
23000600471,3,,2000
23000600472,2,,2400
23000600474,35,,2550
23000600475,31,,3400
23000600488,19,,5500
23000600489,1,,34700
23000600490,1,,49800
23000600491,1,,49800
23000600493,1,,41300
23000600502,24,,6800
23000600503,1,,21050
23000600504,1,,49550
23000600509,1,,177000
23000600510,1,,2450
23000600512,5,,16120
7000400202,1,,13900
7000400203,1,,19990
7000400238,1,,16900
7000400362,1,,22200
7000400363,1,,22200
7000400364,1,,22200
7000400277,1,,19990
7000400354,1,,22200
7000400343,1,,22200
7000400286,1,,16900
7000400290,1,,19990
7000400367,1,,12990
7000400365,1,,22200
7000400344,1,,22200
7000400300,1,,22200
7000400375,1,,23400
7000400411,1,,23400
7000400413,1,,32900
7000400360,1,,29990
7000400368,1,,13990
7000400298,1,,14900
7000400269,1,,22200
7000400272,1,,22200
7000400415,1,,23400
7000400435,1,,15900
7000400416,1,,23400
7000400417,1,,23400
7000400421,1,,23400
7000400422,1,,23400
7000400438,1,,23400
7000400440,1,,32900
7000400445,1,,23400
7000400446,1,,23400
7000400425,1,,8900
7000400426,1,,8900
7000400400,1,,17990
7000400437,1,,13900
7000400480,1,,23400
7000400481,1,,23400
7000400245,1,,23400
7000400499,1,,23400
7000400455,1,,13990
7000400281,1,,23400
7000400502,1,,23400
7000400358,1,,23400
31000600001,38,,12100
31000600002,41,,15115
31000600003,2,,18150
31000600004,1,,21130
5000400337,1,,1369990
5000400338,1,,1479990
5000400351,1,,1299990
7000600028,643,,13500
29000100058,61,,7750
40000900014,39,,26710
40000300004,1,,55850
40000300007,1,,43700
40000300029,8,,63210
40000300032,16,,73200
40000300022,9,,36600
26000300014,1380,,5020
26000300025,58,,7080
26000300026,24,,7080
26000300027,113,,7080
26000300028,90,,7080
26000300029,324,,7080
26000300030,272,,7080
31000500035,1,,22600
31000500036,1,,20890
31000500037,6,,20890
31000500038,7,,20890
7000300495,35,,19580
7000301409,21,,22110
7000301422,1,,19790
7000301427,2,,22090
7000301489,1,,18190
7000301518,1,,18970
7000301679,8,,35550
7000301680,1,,15850
7000301740,1,,25000
7000301742,1,,25000
7000301747,1,,20800
7000301823,1,,19790
7000301885,1,,17400
7000301886,1,,18200
7000301887,8,,22800
7000301888,1,,17600
7000301890,1,,22800
7000301926,16,,22800
7000301946,1,,14910
9000100005,3,,17960
9000100026,1,,2390
9000100116,2,,24100
9000100138,12,,7850
9000100171,43,,7950
9000100179,28,,8350
9000100209,1,,11530
9000100276,8,,2750
9000100277,18,,3150
9000100377,1,,38720
9000100379,1,,24560
9000100388,1,,26200
9000100393,2,,46150
9000100419,1,,52670
9000100427,93,,3488
9000100433,7,,1500
9000100434,10,,1850
9000100471,1,,8900
9000100472,3,,17680
9000100482,21,,10520
9000100611,17,,8690
9000100724,1,,5070
9000100725,3,,11540
9000100727,2,,8620
9000100770,4,,29080
9000100821,8,,12300
9000100842,2,,2790
9000100845,1,,2700
9000100847,1,,3630
9000100849,1,,5680
9000100872,17,,7110
9000100880,37,,3980
9000100882,19,,11620
9000100886,8,,16960
9000100914,1,,65640
9000100922,1,,72880
9000100930,1,,49050
9000100965,59,,5030
9000100966,26,,6040
9000100968,13,,2660
9000100969,14,,1970
9000100973,2,,24280
9000100974,3,,33180
9000100977,1,,28890
9000100978,4,,32950
9000100979,1,,19210
9000100981,1,,18120
9000100984,1,,35570
9000100985,1,,39830
9000100986,8,,12150
9000100987,6,,7500
9000100988,25,,8950
9000100989,52,,2740
9000100990,10,,2880
9000100994,75,,4160
9000100995,24,,1910
9000101002,2,,31610
9000101003,1,,20070
9000101005,10,,13930
9000101009,4,,13860
9000101012,1,,52130
9000101014,6,,9580
9000101017,22,,3530
9000101021,3,,17870
9000101028,5,,17050
9000101031,2,,2430
9000101032,1,,49370
9000101033,9,,10760
9000101034,3,,23600
9000101037,5,,12520
9000101038,11,,2010
9000101039,28,,4910
9000101040,1,,43140
9000101041,5,,11630
9000101044,1,,7490
9000101046,27,,5320
9000101048,1,,23170
9000101054,10,,1720
9000101056,28,,6550
9000101058,2,,32270
9000101059,9,,7550
9000101060,11,,25970
9000101061,27,,4160
9000101063,25,,4200
9000101064,20,,5860
9000101065,18,,12240
9000101069,112,,7190
9000101073,23,,5940
9000101074,25,,3100
9000101097,1,,19600
9000101099,1,,23360
9000101106,14,,10990
9000101107,73,,6830
9000101109,1,,30310
9000101112,5,,48820
9000101113,12,,35330
9000101120,7,,12270
9000101142,1,,30240
9000101143,3,,33430
9000101160,19,,19940
9000101200,5,,3400
9000101253,24,,4080
9000101554,1,,7900
9000101569,1,,8550
9000101643,10,,3050
9000101662,6,,8100
9000101664,1,,76850
9000101665,1,,13900
9000101666,3,,28550
9000101667,9,,15650
9000101668,1,,64450
9000101724,14,,10850
9000101727,4,,22850
9000101728,1,,25850
9000101729,1,,25850
9000101730,31,,19950
9000101731,6,,19500
9000101732,6,,25800
9001400213,6,,13990
9001400581,3,,10210
9001401017,1,,24950
9001401018,1,,26350
30000700338,5,,3100
30000700339,6,,4050
30000700342,7,,2100
30000900011,38,,3930
30000900014,1385,,770
30000900016,153,,2330
30000900018,108,,1240
30000900021,64,,2230
30000900023,127,,570
30000900024,121,,1710
30000900026,60,,1960
30000900034,77,,2950
30000900035,76,,3760
30000900041,86,,670
30000900085,100,,870
30000900086,46,,800
30000900087,212,,1540
30000900088,51,,1100
30000900095,101,,950
30000900097,189,,1560
30000900098,67,,1070
30000900111,76,,1400
30000900127,100,,850
30000900134,124,,1100
30000900143,129,,1240
30000900144,58,,2140
30000900145,446,,1920
30000900146,49,,3530
30000900147,20,,4940
30000900148,28,,6100
30000900149,7,,5660
30000900150,117,,4380
30000900151,102,,6660
30000900161,244,,1550
30000900167,31,,2760
30000900184,7,,7060
30000900185,6,,6590
5000400372,1,,809900
30000900187,6,,9620
30000900364,1,,2800
30000900469,1,,1350
30001300013,128,,7150
30001300037,29,,10090
30001300065,85,,3550
30001300072,2,,7800
4000300106,1,,79900
4000300107,1,,90500
4000400059,1,,67400
4000400061,1,,76400
4000400062,1,,98500
4000400063,2,,115100
4000400065,1,,169400
4001400015,1,,199900
43000100056,1,,108700
43000100057,1,,108700
43000100058,1,,52600
43000100059,1,,52600
43000100060,1,,106400
43000100061,1,,106400
43000100062,1,,70300
43000100063,1,,70300
43000200055,1,,61400
43000200056,1,,61400
43000200057,1,,72300
43000200058,2,,72300
43000200059,1,,96600
43000200060,1,,96600
43000200061,1,,96600
43000200062,1,,83900
43000200063,1,,83900
10005200008,12,50100,62600
10005200009,1,294100,367500
10005200006,10,70700,88300
10005200007,6,200600,250700
32000800095,10,103000,128700
32000800096,3,124100,155000
32000800097,2,323600,404400
32000100848,51,,40700
32000100849,8,,67300
32000100850,1,,76400
12000900088,1,,2694700
5000400107,1,,3849900
5000400377,1,,849990
5000400387,1,,849990
5000400376,1,,692300
12000900097,1,,3422950
5000400385,1,,470900
5000400347,1,,997900
5000400386,1,,1095500
5000400384,1,,399990
5000400277,2,,354500
5000400275,2,,317750
5000400282,1,,204550
5000400276,1,,355600
5001300178,2,,549990
42000900001,3,,98000
42000900002,1,,99750
42000900003,1,,103200
42000900004,1,,106650
42000900011,9,,82750
42000900012,1,,86250
42000900013,1,,89800
42000900014,1,,93250
42000900015,1,,96100
42000900019,1,,92900
42000900020,1,,74700
42000900021,6,,77500
42000900022,1,,80350
42000900023,1,,83200
42000900024,1,,86050
42000900025,1,,91250
42000900026,11,,95200
42000900027,1,,99100
42000900028,1,,101550
42000900029,1,,105500
1001300582,2,,23100
7000600150,1,,24500
7000600151,1,,24500
7000600152,2,,24500
7000600153,1,,24500
7000600157,6,,24500
7000600158,1,,24500
7000600159,1,,24500
7000600160,6,,24500
9002300012,1,329900,369900
9002300013,1,329900,369900
9002300014,15,314900,349900
9002300015,15,324900,359900
9002300016,2,329900,369900
4001000015,9,,69900
4001100012,1,179900,229900
4001100013,44,179900,229900
4001100011,1,179900,229900
4001100014,6,149900,189900
4001100015,15,139900,169900
47000700050,1,75000,149900
47000700051,1,95000,189900
47000700047,22,84900,106900
47000700048,8,94900,119900
47000700049,4,119900,149900
47000700052,12,139900,172900
47000700053,18,179900,229900
4000200133,1,,769900
4000200115,1,,399900
4000200099,1,199900,309900
4000200132,1,329900,429900
4000100307,2,249900,499900
4000100310,2,279900,359900
4000100309,1,419900,539900
4000100311,1,699900,899900
41000900007,4,56300,70300
41000900008,1,64800,80900
41000900009,1,70800,88400
41000900010,1,73900,92300
41000900011,1,87700,109500
41000900012,6,104400,130400
41000100058,1,32300,58000
41000100059,1,38100,69000
41000100060,1,46700,86000
41000100061,1,35700,44600
41000100062,1,42800,53400
41000100063,1,53400,66700
45000100218,4,,45000
45000100219,4,,60000
45000100220,3,,80000
45000100221,5,,60000
